Timestamp,Time,Source,Destination,Discovery,Packet_length,Payload_length,Sequence_number,Mac,Manufacturer,Src_device,Dst_device,Burst
1621905419,2021-05-25 06:16:59,0x00005465,0x00000000,0x00000001,52,15,254,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,48
1621905419,2021-05-25 06:16:59,0x00000000,0x00005465,0x00000001,49,8,215,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,48
1621905419,2021-05-25 06:16:59,0x00000000,0x00005465,0x00000000,54,13,217,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,48
1621905419,2021-05-25 06:16:59,0x00005465,0x00000000,0x00000000,45,8,0,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,48
1621905419,2021-05-25 06:16:59,0x00003d35,0x00000000,0x00000001,69,32,104,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,48
1621905419,2021-05-25 06:16:59,0x00000000,0x00003d35,0x00000001,45,8,218,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,48
1621905420,2021-05-25 06:17:00,0x00003d35,0x00000000,0x00000001,65,28,106,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,48
1621905420,2021-05-25 06:17:00,0x00000000,0x00003d35,0x00000001,45,8,219,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,48
1621905421,2021-05-25 06:17:01,0x00003d35,0x00000000,0x00000001,65,28,108,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,48
1621905421,2021-05-25 06:17:01,0x00000000,0x00003d35,0x00000001,45,8,220,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,48
1621905422,2021-05-25 06:17:02,0x00003d35,0x00000000,0x00000001,65,28,110,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,48
1621905422,2021-05-25 06:17:02,0x00000000,0x00003d35,0x00000001,45,8,221,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,48
1621905423,2021-05-25 06:17:03,0x00007181,0x00000000,0x00000001,52,15,234,b0:ce:18:14:03:3b:30:23,"Zhejiang shenghui lighting co.,Ltd",ZED,ZC,48
1621905423,2021-05-25 06:17:03,0x00000000,0x00007181,0x00000001,45,8,222,24:fd:5b:00:00:02:1d:72,"Zhejiang shenghui lighting co.,Ltd",ZC,ZED,48
1621905426,2021-05-25 06:17:06,0x0000ebb8,0x00000000,0x00000001,52,15,41,24:fd:5b:00:01:04:50:a5,"SmartThings, Inc.",ZR,ZC,49
1621905426,2021-05-25 06:17:06,0x00000000,0x0000ebb8,0x00000001,45,8,223,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZR,49
1621905431,2021-05-25 06:17:11,0x00008dc0,0x00000000,0x00000001,52,15,158,b0:ce:18:14:00:01:2a:02,"Zhejiang shenghui lighting co.,Ltd",ZED,ZC,50
1621905431,2021-05-25 06:17:11,0x00000000,0x00008dc0,0x00000001,49,8,224,24:fd:5b:00:00:02:1d:72,"Zhejiang shenghui lighting co.,Ltd",ZC,ZED,50
1621905432,2021-05-25 06:17:12,0x00003d35,0x00000000,0x00000001,54,17,112,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,50
1621905432,2021-05-25 06:17:12,0x00000000,0x00003d35,0x00000001,45,8,225,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,50
1621905491,2021-05-25 06:18:11,0x00004360,0x00000000,0x00000001,48,11,14,00:0d:6f:00:0b:5c:a1:98,Ember Corporation,ZED,ZC,51
1621905492,2021-05-25 06:18:12,0x00000000,0x00004360,0x00000001,45,8,231,24:fd:5b:00:00:02:1d:72,Ember Corporation,ZC,ZED,51
1621905492,2021-05-25 06:18:12,0x00000000,0x00004360,0x00000000,51,14,233,24:fd:5b:00:00:02:1d:72,Ember Corporation,ZC,ZED,51
1621905492,2021-05-25 06:18:12,0x00004360,0x00000000,0x00000000,45,8,15,00:0d:6f:00:0b:5c:a1:98,Ember Corporation,ZED,ZC,51
1621905540,2021-05-25 06:19:00,0x0000cbf8,0x00000000,0x00000001,53,16,68,28:6d:97:00:01:11:01:c1,"SAMJIN Co., Ltd.",ZED,ZC,52
1621905540,2021-05-25 06:19:00,0x00000000,0x0000cbf8,0x00000001,45,8,238,24:fd:5b:00:00:02:1d:72,"SAMJIN Co., Ltd.",ZC,ZED,52
1621905540,2021-05-25 06:19:00,0x00000000,0x0000cbf8,0x00000000,50,13,240,24:fd:5b:00:00:02:1d:72,"SAMJIN Co., Ltd.",ZC,ZED,52
1621905540,2021-05-25 06:19:00,0x0000cbf8,0x00000000,0x00000000,45,8,69,28:6d:97:00:01:11:01:c1,"SAMJIN Co., Ltd.",ZED,ZC,52
1621905579,2021-05-25 06:19:39,0x0000f6cd,0x00000000,0x00000001,52,15,67,00:12:4b:00:22:ee:28:a8,Texas Instruments,ZR,ZC,53
1621905579,2021-05-25 06:19:39,0x00000000,0x0000f6cd,0x00000000,50,13,245,24:fd:5b:00:00:02:1d:72,Texas Instruments,ZC,ZR,53
1621905579,2021-05-25 06:19:39,0x0000f6cd,0x00000000,0x00000001,45,8,69,00:12:4b:00:22:ee:28:a8,Texas Instruments,ZR,ZC,53
1621905616,2021-05-25 06:20:16,0x00005465,0x00000000,0x00000000,57,20,14,00:12:4b:00:22:ee:28:a8,Silicon Laboratories,ZR,ZC,54
1621905616,2021-05-25 06:20:16,0x00000000,0x00005465,0x00000000,49,8,249,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,54
1621905616,2021-05-25 06:20:16,0x00000000,0x00005465,0x00000000,53,12,251,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,54
1621905616,2021-05-25 06:20:16,0x00005465,0x00000000,0x00000000,45,8,16,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,54
1621905622,2021-05-25 06:20:22,0x00003d35,0x00000000,0x00000001,53,16,114,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,55
1621905622,2021-05-25 06:20:22,0x00000000,0x00003d35,0x00000001,45,8,253,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,55
1621905668,2021-05-25 06:21:08,0x00003d35,0x00000000,0x00000001,69,32,116,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,56
1621905668,2021-05-25 06:21:08,0x00000000,0x00003d35,0x00000001,45,8,2,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,56
1621905669,2021-05-25 06:21:09,0x00003d35,0x00000000,0x00000001,65,28,118,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,56
1621905669,2021-05-25 06:21:09,0x00000000,0x00003d35,0x00000001,45,8,3,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,56
1621905670,2021-05-25 06:21:10,0x00003d35,0x00000000,0x00000001,65,28,120,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,56
1621905670,2021-05-25 06:21:10,0x00000000,0x00003d35,0x00000001,45,8,4,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,56
1621905671,2021-05-25 06:21:11,0x00003d35,0x00000000,0x00000001,65,28,122,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,56
1621905671,2021-05-25 06:21:11,0x00000000,0x00003d35,0x00000001,45,8,5,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,56
1621905681,2021-05-25 06:21:21,0x00003d35,0x00000000,0x00000001,54,17,124,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,57
1621905682,2021-05-25 06:21:22,0x00000000,0x00003d35,0x00000001,45,8,7,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,57
1621905726,2021-05-25 06:22:06,0x00007181,0x00000000,0x00000001,52,15,236,b0:ce:18:14:03:3b:30:23,"Zhejiang shenghui lighting co.,Ltd",ZED,ZC,58
1621905726,2021-05-25 06:22:06,0x00000000,0x00007181,0x00000001,45,8,11,24:fd:5b:00:00:02:1d:72,"Zhejiang shenghui lighting co.,Ltd",ZC,ZED,58
1621905727,2021-05-25 06:22:07,0x0000ebb8,0x00000000,0x00000001,52,15,63,24:fd:5b:00:01:04:50:a5,"SmartThings, Inc.",ZR,ZC,58
1621905727,2021-05-25 06:22:07,0x00000000,0x0000ebb8,0x00000001,45,8,13,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZR,58
1621905843,2021-05-25 06:24:03,0x0000cbf8,0x00000000,0x00000001,53,16,71,28:6d:97:00:01:11:01:c1,"SAMJIN Co., Ltd.",ZED,ZC,59
1621905843,2021-05-25 06:24:03,0x00000000,0x0000cbf8,0x00000001,45,8,23,24:fd:5b:00:00:02:1d:72,"SAMJIN Co., Ltd.",ZC,ZED,59
1621905843,2021-05-25 06:24:03,0x00000000,0x0000cbf8,0x00000000,50,13,25,24:fd:5b:00:00:02:1d:72,"SAMJIN Co., Ltd.",ZC,ZED,59
1621905843,2021-05-25 06:24:03,0x0000cbf8,0x00000000,0x00000000,45,8,72,28:6d:97:00:01:11:01:c1,"SAMJIN Co., Ltd.",ZED,ZC,59
1621905863,2021-05-25 06:24:23,0x0000ebb8,0x00000000,0x00000001,53,16,74,24:fd:5b:00:01:04:50:a5,"SmartThings, Inc.",ZR,ZC,60
1621905863,2021-05-25 06:24:23,0x00000000,0x0000ebb8,0x00000001,45,8,27,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZR,60
1621905879,2021-05-25 06:24:39,0x0000f6cd,0x00000000,0x00000001,52,15,90,00:12:4b:00:22:ee:28:a8,Texas Instruments,ZR,ZC,61
1621905880,2021-05-25 06:24:40,0x00000000,0x0000f6cd,0x00000000,50,13,30,24:fd:5b:00:00:02:1d:72,Texas Instruments,ZC,ZR,61
1621905880,2021-05-25 06:24:40,0x0000f6cd,0x00000000,0x00000001,45,8,92,00:12:4b:00:22:ee:28:a8,Texas Instruments,ZR,ZC,61
1621905916,2021-05-25 06:25:16,0x00005465,0x00000000,0x00000000,57,20,37,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,62
1621905916,2021-05-25 06:25:16,0x00000000,0x00005465,0x00000000,49,8,35,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,62
1621905916,2021-05-25 06:25:16,0x00000000,0x00005465,0x00000000,53,12,37,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,62
1621905916,2021-05-25 06:25:16,0x00005465,0x00000000,0x00000000,45,8,39,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,62
1621905922,2021-05-25 06:25:22,0x00003d35,0x00000000,0x00000001,53,16,126,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,63
1621905922,2021-05-25 06:25:22,0x00000000,0x00003d35,0x00000001,45,8,38,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,63
1621906019,2021-05-25 06:26:59,0x00005465,0x00000000,0x00000001,52,15,47,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,64
1621906019,2021-05-25 06:26:59,0x00000000,0x00005465,0x00000001,49,8,47,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,64
1621906019,2021-05-25 06:26:59,0x00000000,0x00005465,0x00000000,54,13,49,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,64
1621906019,2021-05-25 06:26:59,0x00005465,0x00000000,0x00000000,45,8,49,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,64
1621906028,2021-05-25 06:27:08,0x00007181,0x00000000,0x00000001,52,15,238,b0:ce:18:14:03:3b:30:23,"Zhejiang shenghui lighting co.,Ltd",ZED,ZC,65
1621906028,2021-05-25 06:27:08,0x00000000,0x00007181,0x00000001,45,8,51,24:fd:5b:00:00:02:1d:72,"Zhejiang shenghui lighting co.,Ltd",ZC,ZED,65
1621906028,2021-05-25 06:27:08,0x0000ebb8,0x00000000,0x00000001,52,15,88,24:fd:5b:00:01:04:50:a5,"SmartThings, Inc.",ZR,ZC,65
1621906028,2021-05-25 06:27:08,0x00000000,0x0000ebb8,0x00000001,45,8,52,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZR,65
1621906038,2021-05-25 06:27:18,0x00008dc0,0x00000000,0x00000001,52,15,160,b0:ce:18:14:00:01:2a:02,"Zhejiang shenghui lighting co.,Ltd",ZED,ZC,66
1621906038,2021-05-25 06:27:18,0x00000000,0x00008dc0,0x00000001,49,8,53,24:fd:5b:00:00:02:1d:72,"Zhejiang shenghui lighting co.,Ltd",ZC,ZED,66
1621906145,2021-05-25 06:29:05,0x0000cbf8,0x00000000,0x00000001,53,16,74,28:6d:97:00:01:11:01:c1,"SAMJIN Co., Ltd.",ZED,ZC,67
1621906146,2021-05-25 06:29:06,0x00000000,0x0000cbf8,0x00000001,45,8,63,24:fd:5b:00:00:02:1d:72,"SAMJIN Co., Ltd.",ZC,ZED,67
1621906146,2021-05-25 06:29:06,0x00000000,0x0000cbf8,0x00000000,50,13,65,24:fd:5b:00:00:02:1d:72,"SAMJIN Co., Ltd.",ZC,ZED,67
1621906146,2021-05-25 06:29:06,0x0000cbf8,0x00000000,0x00000000,45,8,75,28:6d:97:00:01:11:01:c1,"SAMJIN Co., Ltd.",ZED,ZC,67
1621906179,2021-05-25 06:29:39,0x0000f6cd,0x00000000,0x00000001,52,15,114,00:12:4b:00:22:ee:28:a8,Texas Instruments,ZR,ZC,68
1621906179,2021-05-25 06:29:39,0x00000000,0x0000f6cd,0x00000000,50,13,69,24:fd:5b:00:00:02:1d:72,Texas Instruments,ZC,ZR,68
1621906180,2021-05-25 06:29:40,0x0000f6cd,0x00000000,0x00000001,45,8,116,00:12:4b:00:22:ee:28:a8,Texas Instruments,ZR,ZC,68
1621906217,2021-05-25 06:30:17,0x00005465,0x00000000,0x00000000,57,20,64,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,69
1621906217,2021-05-25 06:30:17,0x00000000,0x00005465,0x00000000,49,8,74,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,69
1621906217,2021-05-25 06:30:17,0x00000000,0x00005465,0x00000000,53,12,76,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,69
1621906217,2021-05-25 06:30:17,0x00005465,0x00000000,0x00000000,45,8,66,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,69
1621906222,2021-05-25 06:30:22,0x00003d35,0x00000000,0x00000001,53,16,128,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,70
1621906223,2021-05-25 06:30:23,0x00000000,0x00003d35,0x00000001,45,8,77,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,70
1621906329,2021-05-25 06:32:09,0x0000ebb8,0x00000000,0x00000001,52,15,111,24:fd:5b:00:01:04:50:a5,"SmartThings, Inc.",ZR,ZC,71
1621906329,2021-05-25 06:32:09,0x00000000,0x0000ebb8,0x00000001,45,8,87,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZR,71
1621906330,2021-05-25 06:32:10,0x00000000,0x00007181,0x00000001,45,8,88,24:fd:5b:00:00:02:1d:72,"Zhejiang shenghui lighting co.,Ltd",ZC,ZED,71
1621906391,2021-05-25 06:33:11,0x00004360,0x00000000,0x00000001,53,16,17,00:0d:6f:00:0b:5c:a1:98,Ember Corporation,ZED,ZC,72
1621906392,2021-05-25 06:33:12,0x00000000,0x00004360,0x00000001,45,8,94,24:fd:5b:00:00:02:1d:72,Ember Corporation,ZC,ZED,72
1621906392,2021-05-25 06:33:12,0x00000000,0x00004360,0x00000001,50,13,96,24:fd:5b:00:00:02:1d:72,Ember Corporation,ZC,ZED,72
1621906392,2021-05-25 06:33:12,0x00004360,0x00000000,0x00000001,53,16,19,00:0d:6f:00:0b:5c:a1:98,Ember Corporation,ZED,ZC,72
1621906392,2021-05-25 06:33:12,0x00004360,0x00000000,0x00000001,45,8,20,00:0d:6f:00:0b:5c:a1:98,Ember Corporation,ZED,ZC,72
1621906392,2021-05-25 06:33:12,0x00000000,0x00004360,0x00000001,45,8,97,24:fd:5b:00:00:02:1d:72,Ember Corporation,ZC,ZED,72
1621906395,2021-05-25 06:33:15,0x00004360,0x00000000,0x00000001,52,15,22,00:0d:6f:00:0b:5c:a1:98,Ember Corporation,ZED,ZC,73
1621906396,2021-05-25 06:33:16,0x00000000,0x00004360,0x00000001,45,8,98,24:fd:5b:00:00:02:1d:72,Ember Corporation,ZC,ZED,73
1621906396,2021-05-25 06:33:16,0x00004360,0x00000000,0x00000001,53,16,24,00:0d:6f:00:0b:5c:a1:98,Ember Corporation,ZED,ZC,73
1621906396,2021-05-25 06:33:16,0x00000000,0x00004360,0x00000001,45,8,99,24:fd:5b:00:00:02:1d:72,Ember Corporation,ZC,ZED,73
1621906448,2021-05-25 06:34:08,0x0000cbf8,0x00000000,0x00000001,53,16,77,28:6d:97:00:01:11:01:c1,"SAMJIN Co., Ltd.",ZED,ZC,74
1621906448,2021-05-25 06:34:08,0x00000000,0x0000cbf8,0x00000001,45,8,104,24:fd:5b:00:00:02:1d:72,"SAMJIN Co., Ltd.",ZC,ZED,74
1621906448,2021-05-25 06:34:08,0x00000000,0x0000cbf8,0x00000000,50,13,106,24:fd:5b:00:00:02:1d:72,"SAMJIN Co., Ltd.",ZC,ZED,74
1621906448,2021-05-25 06:34:08,0x0000cbf8,0x00000000,0x00000000,45,8,78,28:6d:97:00:01:11:01:c1,"SAMJIN Co., Ltd.",ZED,ZC,74
1621906465,2021-05-25 06:34:25,0x0000ebb8,0x00000000,0x00000001,53,16,123,24:fd:5b:00:01:04:50:a5,"SmartThings, Inc.",ZR,ZC,75
1621906465,2021-05-25 06:34:25,0x00000000,0x0000ebb8,0x00000001,45,8,108,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZR,75
1621906479,2021-05-25 06:34:39,0x0000f6cd,0x00000000,0x00000001,52,15,137,00:12:4b:00:22:ee:28:a8,Texas Instruments,ZR,ZC,76
1621906479,2021-05-25 06:34:39,0x00000000,0x0000f6cd,0x00000000,50,13,111,24:fd:5b:00:00:02:1d:72,Texas Instruments,ZC,ZR,76
1621906479,2021-05-25 06:34:39,0x0000f6cd,0x00000000,0x00000001,45,8,139,00:12:4b:00:22:ee:28:a8,Texas Instruments,ZR,ZC,76
1621906517,2021-05-25 06:35:17,0x00005465,0x00000000,0x00000000,57,20,86,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,77
1621906517,2021-05-25 06:35:17,0x00000000,0x00005465,0x00000000,49,8,116,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,77
1621906517,2021-05-25 06:35:17,0x00000000,0x00005465,0x00000000,53,12,118,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,77
1621906517,2021-05-25 06:35:17,0x00005465,0x00000000,0x00000000,45,8,88,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,77
1621906523,2021-05-25 06:35:23,0x00003d35,0x00000000,0x00000001,53,16,130,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,78
1621906523,2021-05-25 06:35:23,0x00000000,0x00003d35,0x00000001,45,8,119,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,78
1621906619,2021-05-25 06:36:59,0x00005465,0x00000000,0x00000001,52,15,97,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,79
1621906619,2021-05-25 06:36:59,0x00000000,0x00005465,0x00000001,49,8,129,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,79
1621906619,2021-05-25 06:36:59,0x00000000,0x00005465,0x00000000,54,13,131,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,79
1621906619,2021-05-25 06:36:59,0x00005465,0x00000000,0x00000000,45,8,99,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,79
1621906630,2021-05-25 06:37:10,0x0000ebb8,0x00000000,0x00000001,52,15,136,24:fd:5b:00:01:04:50:a5,"SmartThings, Inc.",ZR,ZC,80
1621906630,2021-05-25 06:37:10,0x00000000,0x0000ebb8,0x00000001,45,8,132,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZR,80
1621906633,2021-05-25 06:37:13,0x00007181,0x00000000,0x00000001,52,15,242,b0:ce:18:14:03:3b:30:23,"Zhejiang shenghui lighting co.,Ltd",ZED,ZC,81
1621906633,2021-05-25 06:37:13,0x00000000,0x00007181,0x00000001,45,8,134,24:fd:5b:00:00:02:1d:72,"Zhejiang shenghui lighting co.,Ltd",ZC,ZED,81
1621906644,2021-05-25 06:37:24,0x00008dc0,0x00000000,0x00000001,52,15,162,b0:ce:18:14:00:01:2a:02,"Zhejiang shenghui lighting co.,Ltd",ZED,ZC,82
1621906644,2021-05-25 06:37:24,0x00000000,0x00008dc0,0x00000001,49,8,135,24:fd:5b:00:00:02:1d:72,"Zhejiang shenghui lighting co.,Ltd",ZC,ZED,82
1621906751,2021-05-25 06:39:11,0x0000cbf8,0x00000000,0x00000001,53,16,80,28:6d:97:00:01:11:01:c1,"SAMJIN Co., Ltd.",ZED,ZC,83
1621906751,2021-05-25 06:39:11,0x00000000,0x0000cbf8,0x00000001,45,8,145,24:fd:5b:00:00:02:1d:72,"SAMJIN Co., Ltd.",ZC,ZED,83
1621906751,2021-05-25 06:39:11,0x00000000,0x0000cbf8,0x00000000,50,13,147,24:fd:5b:00:00:02:1d:72,"SAMJIN Co., Ltd.",ZC,ZED,83
1621906751,2021-05-25 06:39:11,0x0000cbf8,0x00000000,0x00000000,45,8,81,28:6d:97:00:01:11:01:c1,"SAMJIN Co., Ltd.",ZED,ZC,83
1621906779,2021-05-25 06:39:39,0x0000f6cd,0x00000000,0x00000001,52,15,161,00:12:4b:00:22:ee:28:a8,Texas Instruments,ZR,ZC,84
1621906779,2021-05-25 06:39:39,0x00000000,0x0000f6cd,0x00000000,50,13,151,24:fd:5b:00:00:02:1d:72,Texas Instruments,ZC,ZR,84
1621906779,2021-05-25 06:39:39,0x0000f6cd,0x00000000,0x00000001,45,8,163,00:12:4b:00:22:ee:28:a8,Texas Instruments,ZR,ZC,84
1621906817,2021-05-25 06:40:17,0x00005465,0x00000000,0x00000000,57,20,113,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,85
1621906817,2021-05-25 06:40:17,0x00000000,0x00005465,0x00000000,49,8,156,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,85
1621906817,2021-05-25 06:40:17,0x00000000,0x00005465,0x00000000,53,12,158,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,85
1621906817,2021-05-25 06:40:17,0x00005465,0x00000000,0x00000000,45,8,115,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,85
1621906823,2021-05-25 06:40:23,0x00003d35,0x00000000,0x00000001,53,16,132,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,86
1621906823,2021-05-25 06:40:23,0x00000000,0x00003d35,0x00000001,45,8,159,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,86
1621906844,2021-05-25 06:40:44,0x00008dc0,0x00000000,0x00000001,57,20,164,b0:ce:18:14:00:01:2a:02,"Zhejiang shenghui lighting co.,Ltd",ZED,ZC,87
1621906844,2021-05-25 06:40:44,0x00000000,0x00008dc0,0x00000001,49,8,161,24:fd:5b:00:00:02:1d:72,"Zhejiang shenghui lighting co.,Ltd",ZC,ZED,87
1621906844,2021-05-25 06:40:44,0x00000000,0x00008dc0,0x00000000,53,12,163,24:fd:5b:00:00:02:1d:72,"Zhejiang shenghui lighting co.,Ltd",ZC,ZED,87
1621906844,2021-05-25 06:40:44,0x00008dc0,0x00000000,0x00000000,45,8,165,b0:ce:18:14:00:01:2a:02,"Zhejiang shenghui lighting co.,Ltd",ZED,ZC,87
1621906911,2021-05-25 06:41:51,0x00003d35,0x00000000,0x00000001,69,32,134,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,88
1621906911,2021-05-25 06:41:51,0x00000000,0x00003d35,0x00000001,45,8,170,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,88
1621906912,2021-05-25 06:41:52,0x00003d35,0x00000000,0x00000001,65,28,136,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,88
1621906912,2021-05-25 06:41:52,0x00000000,0x00003d35,0x00000001,45,8,171,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,88
1621906913,2021-05-25 06:41:53,0x00003d35,0x00000000,0x00000001,65,28,138,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,88
1621906913,2021-05-25 06:41:53,0x00000000,0x00003d35,0x00000001,45,8,172,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,88
1621906914,2021-05-25 06:41:54,0x00003d35,0x00000000,0x00000001,65,28,140,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,88
1621906914,2021-05-25 06:41:54,0x00000000,0x00003d35,0x00000001,45,8,174,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,88
1621906915,2021-05-25 06:41:55,0x00003d35,0x00000000,0x00000001,65,28,142,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,88
1621906915,2021-05-25 06:41:55,0x00000000,0x00003d35,0x00000001,45,8,175,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,88
1621906925,2021-05-25 06:42:05,0x00003d35,0x00000000,0x00000001,54,17,144,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,89
1621906925,2021-05-25 06:42:05,0x00000000,0x00003d35,0x00000001,45,8,176,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,89
1621906931,2021-05-25 06:42:11,0x0000ebb8,0x00000000,0x00000001,52,15,158,24:fd:5b:00:01:04:50:a5,"SmartThings, Inc.",ZR,ZC,90
1621906931,2021-05-25 06:42:11,0x00000000,0x0000ebb8,0x00000001,45,8,178,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZR,90
1621906935,2021-05-25 06:42:15,0x00007181,0x00000000,0x00000001,52,15,244,b0:ce:18:14:03:3b:30:23,"Zhejiang shenghui lighting co.,Ltd",ZED,ZC,91
1621906935,2021-05-25 06:42:15,0x00000000,0x00007181,0x00000001,45,8,179,24:fd:5b:00:00:02:1d:72,"Zhejiang shenghui lighting co.,Ltd",ZC,ZED,91
1621907048,2021-05-25 06:44:08,0x00007181,0x00000000,0x00000001,52,15,246,b0:ce:18:14:03:3b:30:23,"Zhejiang shenghui lighting co.,Ltd",ZED,ZC,92
1621907048,2021-05-25 06:44:08,0x00000000,0x00007181,0x00000001,45,8,189,24:fd:5b:00:00:02:1d:72,"Zhejiang shenghui lighting co.,Ltd",ZC,ZED,92
1621907053,2021-05-25 06:44:13,0x0000cbf8,0x00000000,0x00000001,53,16,83,28:6d:97:00:01:11:01:c1,"SAMJIN Co., Ltd.",ZED,ZC,93
